Code,Taxa,Family,Country,Continent,D12,R,S,Db
1784,Syzygium inophylloides,Myrtaceae,Wallis and Futuna Islands,Pacific ocean,0.84,0.35,37,0.68
2202,Syzygium lateriflorum,Myrtaceae,New Caledonia,Pacific ocean,0.79,0.43,31,0.65
1557,Syzygium parkeri,Myrtaceae,Madagascar,Africa,0.86,0.51,34,0.68
1560,Syzygium parkeri,Myrtaceae,Madagascar,Africa,0.82,0.46,33,0.66
0477,Syzygium sp,Myrtaceae,Congo,Africa,0.81,0.46,33,0.65
2222,Syzygium sp,Myrtaceae,New Caledonia,Pacific ocean,1,0.57,26,0.82
2370,Syzygium sp,Myrtaceae,New Caledonia,Pacific ocean,1,0.49,31,0.81
1780,Syzygium sp,Myrtaceae,Wallis and Futuna Islands,Pacific ocean,0.7,0.46,27,0.58
0816,Syzygium wagapense,Myrtaceae,New Caledonia,Pacific ocean,1.02,NA,NA,0.84
2255,Syzygium wagapense,Myrtaceae,New Caledonia,Pacific ocean,0.91,0.54,30,0.73
0229,Tabebuia fluviatilis,Bignoniaceae,French Guiana,South-America,0.66,0.48,24,0.56
0180,Tabebuia heterophylla,Bignoniaceae,Guadeloupe,Carribean,0.56,0.39,22,0.48
2764,Tabebuia pallida,Bignoniaceae,Guadeloupe,Carribean,0.61,0.42,22,0.52
2769,Tabebuia pallida,Bignoniaceae,Guadeloupe,Carribean,0.6,0.41,21,0.52
3076,Tabebuia pallida,Bignoniaceae,Martinique,Carribean,0.6,0.41,19,0.52
3108,Tabebuia pallida,Bignoniaceae,Martinique,Carribean,0.56,0.4,21,0.48
3164,Tabebuia pallida,Bignoniaceae,Martinique,Carribean,0.61,0.44,19,0.53
2422,Tabebuia sp,Bignoniaceae,Brazil,South-America,0.97,0.63,18,0.83
2423,Tabebuia sp,Bignoniaceae,Brazil,South-America,1.03,0.65,16,0.9
2424,Tabebuia sp,Bignoniaceae,Brazil,South-America,1.09,0.73,16,0.94
2425,Tabebuia sp,Bignoniaceae,Brazil,South-America,1.05,0.62,17,0.91
2426,Tabebuia sp,Bignoniaceae,Brazil,South-America,0.99,0.62,17,0.86
2427,Tabebuia sp,Bignoniaceae,Brazil,South-America,0.96,0.57,17,0.83
2428,Tabebuia sp,Bignoniaceae,Brazil,South-America,1.08,0.63,17,0.93
2429,Tabebuia sp,Bignoniaceae,Brazil,South-America,1.08,0.61,18,0.93
2430,Tabebuia sp,Bignoniaceae,Brazil,South-America,1,0.63,18,0.86
2725,Tabebuia sp,Bignoniaceae,French Guiana,South-America,1.19,0.75,NA,0.99
3242,Tabebuia sp,Bignoniaceae,French Guiana,South-America,0.92,0.57,17,0.8
3244,Tabebuia sp,Bignoniaceae,French Guiana,South-America,0.9,0.57,18,0.78
2649C,Tachigali myrmecophila,Leguminosae,Brazil,South-America,0.75,0.52,24,0.63
2275,Tachigali paniculata,Leguminosae,French Guiana,South-America,0.52,0.47,27,0.43
0152V,Tachigali rusbyi,Leguminosae,Brazil,South-America,0.66,0.48,27,0.55
2972,Tachigali sp,Leguminosae,Brazil,South-America,0.48,0.38,23,0.41
3027,Tachigali sp,Leguminosae,Brazil,South-America,0.54,0.48,26,0.45
0073V,Tachigali sp,Leguminosae,Brazil,South-America,0.51,0.37,28,0.43
0113V,Tachigali sp,Leguminosae,Brazil,South-America,0.48,0.33,32,0.4
0259,Tambourissa trichophylla,Monimiaceae,Madagascar,Africa,0.59,0.32,36,0.49
0307,Tambourissa trichophylla,Monimiaceae,Madagascar,Africa,0.6,0.48,24,0.5
1268G,Tapirira guianensis,Anacardiaceae,French Guiana,South-America,0.69,0.35,28,0.58
1960,Taralea oppositifolia,Leguminosae,Brazil,South-America,1.05,0.66,24,0.86
0023,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.7,0.4,24,0.59
0857,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.78,0.45,31,0.64
0858,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.76,0.43,30,0.63
0886,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.78,0.37,41,0.62
0992,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.83,0.28,NA,0.69
0993,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.84,0.35,36,0.69
0994,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.76,0.36,39,0.61
0998,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.75,0.41,35,0.61
0999,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.77,0.48,28,0.63
1012,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.84,0.4,32,0.69
1013,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.83,0.3,40,0.68
1014,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.69,0.46,29,0.57
1019,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.63,0.33,33,0.52
1020,Tarrietia densiflora,Malvaceae,Gabon,Africa,0.75,0.35,32,0.62
0125,Tarrietia javanica,Malvaceae,Cambodia,Asia,0.68,0.53,21,0.58
0981,Tarrietia javanica,Malvaceae,Cambodia,Asia,0.72,0.3,39,0.59
0982,Tarrietia javanica,Malvaceae,Cambodia,Asia,0.71,0.21,NA,0.59
1011,Tarrietia javanica,Malvaceae,Cambodia,Asia,0.71,0.27,NA,0.59
1082,Tarrietia javanica,Malvaceae,Cambodia,Asia,0.65,0.46,26,0.54
1109,Tarrietia javanica,Malvaceae,Cambodia,Asia,0.66,0.31,40,0.54
0529,Tarrietia javanica,Malvaceae,Viet Nam,Asia,0.68,0.33,39,0.55
2879,Tarrietia simplicifolia,Malvaceae,Indonesia,Asia,0.63,0.43,28,0.52
2843,Tarrietia sp,Malvaceae,NA,Asia,0.7,0.51,30,0.57
0096,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.69,0.41,28,0.58
0332,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.69,0.58,25,0.57
0348,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.72,0.56,28,0.59
0531,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.64,0.39,25,0.54
0639,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.65,0.33,33,0.54
0977,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.58,0.32,36,0.48
0978,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.63,0.34,29,0.53
0979,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.62,0.31,33,0.52
0980,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.63,0.38,32,0.52
0984,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.61,0.33,34,0.51
0985,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.6,0.4,31,0.49
0986,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.61,0.32,37,0.5
0989,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.61,0.4,32,0.5
0990,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.68,0.37,32,0.56
0991,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.66,0.32,35,0.55
2590,Tarrietia utilis,Malvaceae,Cote d'Ivoire,Africa,0.67,0.47,26,0.56
0024,Tarrietia utilis,Malvaceae,Gabon,Africa,0.69,0.36,26,0.59
0753,Tectona grandis,Lamiaceae,Benin,Africa,0.78,0.38,21,0.67
0754,Tectona grandis,Lamiaceae,Benin,Africa,0.67,0.26,29,0.57
2311,Tectona grandis,Lamiaceae,Benin,Africa,0.59,0.34,25,0.5
2312,Tectona grandis,Lamiaceae,Benin,Africa,0.64,0.38,22,0.55
2315,Tectona grandis,Lamiaceae,Benin,Africa,0.64,0.37,21,0.55
2316,Tectona grandis,Lamiaceae,Benin,Africa,0.7,0.37,23,0.6
2319,Tectona grandis,Lamiaceae,Benin,Africa,0.69,0.4,21,0.59
2320,Tectona grandis,Lamiaceae,Benin,Africa,0.63,0.36,22,0.54
2892P,Tectona grandis,Lamiaceae,Benin,Africa,0.69,0.39,19,0.6
2894P,Tectona grandis,Lamiaceae,Benin,Africa,0.62,0.31,21,0.54
2899P,Tectona grandis,Lamiaceae,Benin,Africa,0.59,0.36,20,0.51
2943P,Tectona grandis,Lamiaceae,Benin,Africa,0.58,0.35,19,0.51
2503,Tectona grandis,Lamiaceae,Burkina Faso,Africa,0.66,0.44,21,0.57
2504,Tectona grandis,Lamiaceae,Burkina Faso,Africa,0.64,0.38,22,0.55
2509,Tectona grandis,Lamiaceae,Burkina Faso,Africa,0.64,0.34,20,0.56
2510,Tectona grandis,Lamiaceae,Burkina Faso,Africa,0.65,0.4,21,0.56
2637,Tectona grandis,Lamiaceae,Burma,Asia,0.7,0.37,22,0.6
0063,Tectona grandis,Lamiaceae,Cameroon,Africa,0.74,0.32,21,0.64
0065,Tectona grandis,Lamiaceae,Cameroon,Africa,0.69,0.31,22,0.6
0067,Tectona grandis,Lamiaceae,Cameroon,Africa,0.76,0.32,21,0.66
0840,Tectona grandis,Lamiaceae,Congo,Africa,0.8,0.22,29,0.69
1035,Tectona grandis,Lamiaceae,Congo,Africa,0.68,0.21,34,0.58
0865,Tectona grandis,Lamiaceae,Cote d'Ivoire,Africa,0.63,0.24,26,0.54
1498,Tectona grandis,Lamiaceae,Cote d'Ivoire,Africa,0.65,0.35,23,0.56
1578,Tectona grandis,Lamiaceae,Cote d'Ivoire,Africa,0.65,0.31,24,0.56
1579,Tectona grandis,Lamiaceae,Cote d'Ivoire,Africa,0.64,0.33,25,0.55
1590,Tectona grandis,Lamiaceae,Cote d'Ivoire,Africa,0.7,0.39,20,0.61
0799,Tectona grandis,Lamiaceae,Indonesia,Asia,0.69,0.19,30,0.6
0800,Tectona grandis,Lamiaceae,Thailand,Asia,0.62,0.22,29,0.53
0055,Tectona grandis,Lamiaceae,Togo,Africa,0.74,0.33,20,0.64
0057,Tectona grandis,Lamiaceae,Togo,Africa,0.7,0.33,20,0.61
0059,Tectona grandis,Lamiaceae,Togo,Africa,0.71,0.33,20,0.62
0061,Tectona grandis,Lamiaceae,Togo,Africa,0.72,0.29,23,0.62
0752,Tectona grandis,Lamiaceae,Togo,Africa,0.65,0.3,22,0.56
0895,Tectona grandis,Lamiaceae,Togo,Africa,0.75,0.23,36,0.63
0896,Tectona grandis,Lamiaceae,Togo,Africa,0.62,0.18,37,0.53
0897,Tectona grandis,Lamiaceae,Togo,Africa,0.73,0.17,39,0.62
0898,Tectona grandis,Lamiaceae,Togo,Africa,0.82,0.31,25,0.7
0899,Tectona grandis,Lamiaceae,Togo,Africa,0.62,0.29,30,0.52
0900,Tectona grandis,Lamiaceae,Togo,Africa,0.57,0.27,27,0.49
0903,Tectona grandis,Lamiaceae,Togo,Africa,0.62,0.31,28,0.53
0904,Tectona grandis,Lamiaceae,Togo,Africa,0.63,0.2,29,0.54
0905,Tectona grandis,Lamiaceae,Togo,Africa,0.66,0.28,23,0.57
1026,Tectona grandis,Lamiaceae,Togo,Africa,0.6,0.19,27,0.52
1074,Tectona grandis,Lamiaceae,Togo,Africa,0.72,0.39,19,0.63
1094,Tectona grandis,Lamiaceae,Togo,Africa,0.64,0.28,24,0.55
1858,Terminalia amazonia,Combretaceae,French Guiana,South-America,0.9,0.58,26,0.74
0297,Terminalia avicennioides,Combretaceae,Mali,Africa,0.89,0.41,30,0.74
0514,Terminalia bellirica,Combretaceae,Viet Nam,Asia,0.63,0.39,30,0.52
0748,Terminalia benzoin,Combretaceae,Reunion,Indian ocean,0.85,0.36,34,0.7
0198,Terminalia catappa,Combretaceae,Guadeloupe,Carribean,0.68,0.32,25,0.58
2781,Terminalia catappa,Combretaceae,Guadeloupe,Carribean,0.53,0.37,24,0.45
2792,Terminalia catappa,Combretaceae,Guadeloupe,Carribean,0.57,0.4,24,0.48
3075,Terminalia catappa,Combretaceae,Martinique,Carribean,0.5,0.33,27,0.42
3085,Terminalia catappa,Combretaceae,Martinique,Carribean,0.51,0.34,26,0.43
3109,Terminalia catappa,Combretaceae,Martinique,Carribean,0.52,0.38,24,0.44
3163,Terminalia catappa,Combretaceae,Martinique,Carribean,0.48,0.37,24,0.41
3167,Terminalia catappa,Combretaceae,Martinique,Carribean,0.46,0.37,24,0.39
1857,Terminalia guyanensis,Combretaceae,French Guiana,South-America,0.89,0.58,24,0.74
1859,Terminalia guyanensis,Combretaceae,French Guiana,South-America,0.89,0.55,26,0.73
0043,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.51,0.33,30,0.43
0108,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.55,0.36,26,0.47
0122,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.58,0.44,21,0.5
0603,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.45,0.27,31,0.38
0832,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.51,0.26,30,0.43
1458,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.5,0.36,25,0.43
1487,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.41,0.33,27,0.35
1495,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.48,0.29,33,0.4
2196,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.58,0.38,23,0.5
2204,Terminalia ivorensis,Combretaceae,Cote d'Ivoire,Africa,0.39,0.33,24,0.33
0792,Terminalia mantaly,Combretaceae,Madagascar,Africa,0.64,0.28,37,0.53
1449,Terminalia mantaly,Combretaceae,Madagascar,Africa,0.64,0.45,25,0.54
1455,Terminalia mantaly,Combretaceae,Madagascar,Africa,0.63,0.48,22,0.54
1469,Terminalia mantaly,Combretaceae,Madagascar,Africa,0.69,0.46,29,0.57
1470,Terminalia mantaly,Combretaceae,Madagascar,Africa,0.65,0.48,27,0.54
1228,Terminalia sp,Combretaceae,Madagascar,Africa,0.84,0.7,24,0.69
2895P,Terminalia superba,Combretaceae,Benin,Africa,0.55,0.4,23,0.47
2913P,Terminalia superba,Combretaceae,Benin,Africa,0.54,0.39,27,0.45
2942P,Terminalia superba,Combretaceae,Benin,Africa,0.54,0.42,24,0.46
2944P,Terminalia superba,Combretaceae,Benin,Africa,0.45,0.34,25,0.38
2947P,Terminalia superba,Combretaceae,Burundi,Africa,0.45,0.32,24,0.39
2949P,Terminalia superba,Combretaceae,Burundi,Africa,0.43,0.33,24,0.37
2950P,Terminalia superba,Combretaceae,Burundi,Africa,0.46,0.31,26,0.39
0542,Terminalia superba,Combretaceae,Cameroon,Africa,0.52,0.35,24,0.44
0619,Terminalia superba,Combretaceae,Cameroon,Africa,0.52,0.26,36,0.44
0620,Terminalia superba,Combretaceae,Cameroon,Africa,0.52,0.29,32,0.44
0760,Terminalia superba,Combretaceae,Cameroon,Africa,0.6,0.39,28,0.5
0887,Terminalia superba,Combretaceae,Cameroon,Africa,0.63,0.39,29,0.53
1056,Terminalia superba,Combretaceae,Cameroon,Africa,0.5,0.28,36,0.42
1057,Terminalia superba,Combretaceae,Cameroon,Africa,0.53,0.36,26,0.45
1893,Terminalia superba,Combretaceae,Cameroon,Africa,0.57,0.43,24,0.48
1908,Terminalia superba,Combretaceae,Cameroon,Africa,0.6,0.44,27,0.5
1924,Terminalia superba,Combretaceae,Cameroon,Africa,0.6,0.4,26,0.51
1932,Terminalia superba,Combretaceae,Cameroon,Africa,0.58,0.45,26,0.49
1938,Terminalia superba,Combretaceae,Cameroon,Africa,0.65,0.43,26,0.55
1984,Terminalia superba,Combretaceae,Cameroon,Africa,0.53,0.5,21,0.45
1908A,Terminalia superba,Combretaceae,Cameroon,Africa,0.44,0.34,28,0.37
1924A,Terminalia superba,Combretaceae,Cameroon,Africa,0.56,0.38,33,0.46
1984A,Terminalia superba,Combretaceae,Cameroon,Africa,0.4,0.24,36,0.34
0914,Terminalia superba,Combretaceae,Central African Republic,Africa,0.42,0.32,29,0.35
0952,Terminalia superba,Combretaceae,Central African Republic,Africa,0.57,0.34,32,0.47
1830,Terminalia superba,Combretaceae,Central African Republic,Africa,0.58,0.43,24,0.49
1836,Terminalia superba,Combretaceae,Central African Republic,Africa,0.57,0.45,23,0.48
1925,Terminalia superba,Combretaceae,Central African Republic,Africa,0.52,0.39,25,0.44
1926,Terminalia superba,Combretaceae,Central African Republic,Africa,0.55,0.42,26,0.46
1929,Terminalia superba,Combretaceae,Central African Republic,Africa,0.54,0.38,26,0.46
0156,Terminalia superba,Combretaceae,Congo,Africa,0.57,0.42,25,0.48
0366,Terminalia superba,Combretaceae,Congo,Africa,0.62,0.39,30,0.51
0466,Terminalia superba,Combretaceae,Congo,Africa,0.57,0.38,26,0.48
0467,Terminalia superba,Combretaceae,Congo,Africa,0.54,0.37,25,0.46
0468,Terminalia superba,Combretaceae,Congo,Africa,0.44,0.35,28,0.37
0469,Terminalia superba,Combretaceae,Congo,Africa,0.55,0.42,27,0.46
0470,Terminalia superba,Combretaceae,Congo,Africa,0.49,0.37,24,0.42
0471,Terminalia superba,Combretaceae,Congo,Africa,0.56,0.44,28,0.46
0472,Terminalia superba,Combretaceae,Congo,Africa,0.53,0.42,24,0.45
0790,Terminalia superba,Combretaceae,Congo,Africa,0.64,0.39,32,0.53
0791,Terminalia superba,Combretaceae,Congo,Africa,0.59,0.31,38,0.48
0826,Terminalia superba,Combretaceae,Congo,Africa,0.56,0.39,31,0.46
0844,Terminalia superba,Combretaceae,Congo,Africa,0.52,0.29,32,0.44
0845,Terminalia superba,Combretaceae,Congo,Africa,0.49,0.3,30,0.41
0846,Terminalia superba,Combretaceae,Congo,Africa,0.5,0.33,37,0.41
0847,Terminalia superba,Combretaceae,Congo,Africa,0.55,0.37,34,0.45
0848,Terminalia superba,Combretaceae,Congo,Africa,0.58,0.32,39,0.47
0849,Terminalia superba,Combretaceae,Congo,Africa,0.45,0.23,36,0.38
0856,Terminalia superba,Combretaceae,Congo,Africa,0.73,0.4,32,0.6
0859,Terminalia superba,Combretaceae,Congo,Africa,0.46,0.29,29,0.39
1769,Terminalia superba,Combretaceae,Congo,Africa,0.4,0.33,24,0.34
1773,Terminalia superba,Combretaceae,Congo,Africa,0.43,0.23,33,0.37
1776,Terminalia superba,Combretaceae,Congo,Africa,0.37,0.21,37,0.31
1895,Terminalia superba,Combretaceae,Congo,Africa,0.64,0.43,27,0.53
1901,Terminalia superba,Combretaceae,Congo,Africa,0.51,0.36,27,0.43
1914,Terminalia superba,Combretaceae,Congo,Africa,0.57,0.42,29,0.47
1918,Terminalia superba,Combretaceae,Congo,Africa,0.58,0.41,26,0.49
1919,Terminalia superba,Combretaceae,Congo,Africa,0.6,0.38,27,0.51
1920,Terminalia superba,Combretaceae,Congo,Africa,0.54,0.38,28,0.45
1921,Terminalia superba,Combretaceae,Congo,Africa,0.52,0.37,24,0.44
1922,Terminalia superba,Combretaceae,Congo,Africa,0.44,0.34,27,0.37
1923,Terminalia superba,Combretaceae,Congo,Africa,0.55,0.38,24,0.47
1996,Terminalia superba,Combretaceae,Congo,Africa,0.55,0.37,26,0.47
0791A,Terminalia superba,Combretaceae,Congo,Africa,0.42,0.28,40,0.35
0846A,Terminalia superba,Combretaceae,Congo,Africa,0.6,0.43,29,0.5
0847A,Terminalia superba,Combretaceae,Congo,Africa,0.63,0.38,32,0.52
0848A,Terminalia superba,Combretaceae,Congo,Africa,0.59,0.34,34,0.49
0856A,Terminalia superba,Combretaceae,Congo,Africa,0.61,0.39,30,0.51
0265,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.64,0.32,37,0.53
0266,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.54,0.3,32,0.45
1877,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.68,0.46,27,0.57
1887,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.66,0.43,26,0.55
1892,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.57,0.41,25,0.48
1897,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.54,0.37,26,0.46
1898,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.59,0.42,25,0.5
1899,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.58,0.43,27,0.48
1900,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.66,0.5,25,0.55
1904,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.68,0.43,29,0.56
2495,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.48,0.37,24,0.41
1877A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.61,0.45,30,0.5
1887A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.52,0.41,26,0.44
1892A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.47,0.39,26,0.4
1897A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.46,0.36,28,0.39
1898A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.51,0.4,27,0.43
1899A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.55,0.46,28,0.45
1900A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.55,0.42,28,0.46
1904A,Terminalia superba,Combretaceae,Cote d'Ivoire,Africa,0.69,0.49,32,0.56
0066,Terminalia superba,Combretaceae,Gabon,Africa,0.48,0.34,31,0.4
1989,Terminalia superba,Combretaceae,Gabon,Africa,0.55,0.4,25,0.47
1998,Terminalia superba,Combretaceae,Gabon,Africa,0.53,0.37,25,0.45
1064,Terminalia tetrandra,Combretaceae,Madagascar,Africa,0.65,0.43,23,0.55
1523,Terminalia tetrandra,Combretaceae,Madagascar,Africa,0.63,0.48,24,0.53
1605,Terminalia tetrandra,Combretaceae,Madagascar,Africa,0.62,0.38,30,0.52
1602,Testulea gabonensis,Ochnaceae,Congo,Africa,0.71,0.52,20,0.61
1912,Testulea gabonensis,Ochnaceae,Congo,Africa,0.69,0.49,23,0.58
0110,Testulea gabonensis,Ochnaceae,Gabon,Africa,0.79,0.38,28,0.66
0572,Testulea gabonensis,Ochnaceae,Gabon,Africa,0.64,0.37,28,0.54
0860,Testulea gabonensis,Ochnaceae,Gabon,Africa,0.74,0.44,25,0.62
1137,Testulea gabonensis,Ochnaceae,Gabon,Africa,0.75,0.31,27,0.64
0714,Tetraberlinia bifoliolata,Leguminosae,Cameroon,Africa,0.61,0.37,35,0.5
0740,Tetraberlinia bifoliolata,Leguminosae,Cameroon,Africa,0.56,0.33,36,0.46
0740A,Tetraberlinia bifoliolata,Leguminosae,Cameroon,Africa,0.57,0.32,33,0.47
0392,Tetraberlinia bifoliolata,Leguminosae,Congo,Africa,0.53,0.43,27,0.44
0482,Tetraberlinia bifoliolata,Leguminosae,Congo,Africa,0.6,0.39,28,0.5
0102,Tetraberlinia bifoliolata,Leguminosae,Gabon,Africa,0.54,0.44,25,0.45
1625,Tetraberlinia bifoliolata,Leguminosae,Gabon,Africa,0.52,0.49,19,0.45
1660,Tetraberlinia bifoliolata,Leguminosae,Gabon,Africa,0.61,0.37,29,0.51
2457,Tetraberlinia tubmaniana,Leguminosae,Liberia,Africa,0.7,0.53,29,0.57
2461,Tetraberlinia tubmaniana,Leguminosae,Liberia,Africa,0.62,0.49,28,0.51
2474,Tetraberlinia tubmaniana,Leguminosae,Liberia,Africa,0.59,0.49,27,0.49
2280,Tetraclinis articulata,Cupressaceae,Algeria,Africa,0.69,0.43,28,0.57
2281,Tetraclinis articulata,Cupressaceae,Algeria,Africa,0.84,0.49,24,0.71
2282,Tetraclinis articulata,Cupressaceae,Algeria,Africa,0.83,0.42,25,0.7
2288,Tetraclinis articulata,Cupressaceae,Algeria,Africa,0.77,0.45,23,0.65
2289,Tetraclinis articulata,Cupressaceae,Algeria,Africa,0.71,0.4,25,0.6
0143,Tetraclinis articulata,Cupressaceae,Morocco,Africa,0.67,0.34,23,0.58
2322,Tetraclinis articulata,Cupressaceae,Morocco,Africa,0.74,0.44,24,0.63
2323,Tetraclinis articulata,Cupressaceae,Morocco,Africa,0.83,0.49,22,0.7
2326,Tetraclinis articulata,Cupressaceae,Morocco,Africa,0.89,0.5,20,0.76
2329,Tetraclinis articulata,Cupressaceae,Morocco,Africa,0.68,0.43,22,0.58
1490,Tetragastris altissima,Burseraceae,French Guiana,South-America,0.83,0.41,30,0.69
1603,Tetragastris altissima,Burseraceae,French Guiana,South-America,0.81,0.5,23,0.68
2285,Tetragastris altissima,Burseraceae,French Guiana,South-America,0.78,0.46,23,0.66
2287,Tetragastris altissima,Burseraceae,French Guiana,South-America,0.8,0.5,24,0.67
0073G,Tetragastris altissima,Burseraceae,French Guiana,South-America,0.91,0.49,32,0.73
1220G,Tetragastris hostmannii,Burseraceae,French Guiana,South-America,0.89,0.48,31,0.72
0234,Tetragastris panamensis,Burseraceae,French Guiana,South-America,0.92,0.53,28,0.75
0702,Tetragastris panamensis,Burseraceae,French Guiana,South-America,0.98,0.6,24,0.81
1601,Tetragastris panamensis,Burseraceae,French Guiana,South-America,0.93,0.6,26,0.76
2215,Tetragastris panamensis,Burseraceae,French Guiana,South-America,0.99,0.59,24,0.82
2651C,Tetragastris sp,Burseraceae,Brazil,South-America,0.85,0.51,26,0.7
2732,Tetragastris sp,Burseraceae,French Guiana,South-America,0.77,0.48,24,0.65
0234G,Tetragastris sp,Burseraceae,French Guiana,South-America,0.86,0.49,31,0.7
2690C,Tetramerista sp,Tetrameristaceae,Malaysia,Asia,0.73,0.51,30,0.59
0282,Tetrapleura tetraptera,Leguminosae,Cameroon,Africa,0.61,0.39,24,0.52
2743C,Thuja plicata,Cupressaceae,Canada,North-America,0.38,0.27,23,0.33
2751C,Thuja plicata,Cupressaceae,United States,North-America,0.38,0.3,25,0.33
0037V,Thuja sp,Cupressaceae,NA,North-America,0.52,0.48,36,0.41
0453G,Thyrsodium guianense,Anacardiaceae,French Guiana,South-America,0.88,0.54,29,0.71
2314,Thyrsodium spruceanum,Anacardiaceae,French Guiana,South-America,0.62,0.5,27,0.51
2317,Thyrsodium spruceanum,Anacardiaceae,French Guiana,South-America,0.59,0.46,30,0.48
2345,Thyrsodium spruceanum,Anacardiaceae,French Guiana,South-America,0.63,0.47,28,0.52
1896,Tieghemella africana,Sapotaceae,Congo,Africa,0.78,0.48,26,0.65
0097,Tieghemella africana,Sapotaceae,Gabon,Africa,0.72,0.44,29,0.59
0123,Tieghemella africana,Sapotaceae,Gabon,Africa,0.67,0.4,27,0.56
1142,Tieghemella africana,Sapotaceae,Gabon,Africa,0.71,0.46,24,0.6
0040,Tieghemella heckelii,Sapotaceae,Cote d'Ivoire,Africa,0.7,0.36,31,0.58
1059,Tieghemella heckelii,Sapotaceae,Cote d'Ivoire,Africa,0.72,0.46,27,0.6
1083,Tieghemella heckelii,Sapotaceae,Cote d'Ivoire,Africa,0.62,0.38,31,0.51
1141,Tieghemella heckelii,Sapotaceae,Cote d'Ivoire,Africa,0.68,0.39,27,0.57
2244,Tieghemella heckelii,Sapotaceae,Cote d'Ivoire,Africa,0.64,0.42,26,0.54
1565,Tina apiculata,Sapindaceae,Madagascar,Africa,0.83,0.48,32,0.67
0132,Toona sureni,Meliaceae,Viet Nam,Asia,0.78,0.56,23,0.65
1250G,Tovomita carinata,Clusiaceae,French Guiana,South-America,0.95,0.55,37,0.73
0371G,Trattinnickia burserifolia,Burseraceae,French Guiana,South-America,0.6,0.36,39,0.48
